Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Adhoc Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsUtilized,Average,1,1,1,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],[Resource],ResourceState,TimeTransporting,Average (Hours),480,480,480,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],[Resource],ResourceState,TimeTransporting,Occurrences,1,1,1,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],[Resource],ResourceState,TimeTransporting,Percent,100,100,100,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],[Resource],ResourceState,TimeTransporting,Total (Hours),480,480,480,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],RideStation,Content,NumberInStation,Average,2133.08367634003,2124.8727056375,2139.94478110949,3.12369292162752,4.36692499703307
Adhoc Supplier,Vehicle,SupplierVehicle[1],RideStation,Content,NumberInStation,Maximum,5000,5000,5000,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Adhoc Supplier,Vehicle,SupplierVehicle[1],RideStation,HoldingTime,TimeInStation,Average (Hours),172.711461908784,171.863383897806,173.374956211733,0.319345325003745,0.446444998734993
Adhoc Supplier,Vehicle,SupplierVehicle[1],RideStation,HoldingTime,TimeInStation,Maximum (Hours),339.330778384706,338.457875964866,340.021419940667,0.342136953302096,0.478307711823736
Adhoc Supplier,Vehicle,SupplierVehicle[1],RideStation,HoldingTime,TimeInStation,Minimum (Hours),6.07178596244887,5.26872440494793,6.77768475253481,0.318273140014741,0.444946083333448
Adhoc Supplier,Vehicle,SupplierVehicle[1],RideStation,Throughput,NumberEntered,Total,7201.1,7198,7203,1.09004515502799,1.52388392675499
Adhoc Supplier,Vehicle,SupplierVehicle[1],RideStation,Throughput,NumberExited,Total,5000,5000,5000,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,ScheduledUtilization,Percent,11.9336167079612,11.6830735091546,12.383208048386,0.176304810449211,0.246474254404845
Adhoc Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsAllocated,Total,5,5,5,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsScheduled,Average,1,1,1,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsUtilized,Average,0.119336167079612,0.116830735091546,0.12383208048386,0.00176304810449211,0.00246474254404845
Adhoc Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Object],Travel,DistanceTraveled,Total (Meters),3939.976,3883.92,4013.28,29.2612319999996,40.9072238119376
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,ScheduledUtilization,Percent,11.9336167079612,11.6830735091546,12.383208048386,0.176304810449211,0.246474254404845
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsAllocated,Total,5,5,5,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsUtilized,Average,0.119336167079612,0.116830735091546,0.12383208048386,0.00176304810449211,0.00246474254404845
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeFailed,Average (Hours),0.930956556652294,0.783208771797398,1.01993242682942,0.0473144692919772,0.0661456627960841
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeFailed,Occurrences,4.4,1,9,1.43854031573675,2.01108041719978
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeFailed,Percent,0.866680032241277,0.163168494124458,1.78168925390542,0.293632799008163,0.410498868521761
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeFailed,Total (Hours),4.16006415475813,0.783208771797398,8.55210841874603,1.40943743523918,1.97039456890445
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeIdle,Average (Hours),79.3319044353597,37.7608307943011,140.240441726035,20.1220717009729,28.1306710063187
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeIdle,Occurrences,5.9,3,11,1.56170856436148,2.18326971917504
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeIdle,Percent,87.1997032597975,86.53523723694,87.6662848095094,0.288224258677158,0.402937725169483
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeIdle,Total (Hours),418.558575647028,415.369138737312,420.798167085645,1.38347644165036,1.93410108081352
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeTransporting,Average (Hours),44.8691857598167,18.6940499744626,59.439398632253,11.615114922257,16.2379391860927
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeTransporting,Occurrences,1.5,1,3,0.505798576510452,0.707106781186548
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeTransporting,Percent,11.9336167079612,11.6830735091546,12.383208048386,0.176304810449211,0.246474254404845
Adhoc Supplier,Vehicle,WarehouseVehicle[1],[Resource],ResourceState,TimeTransporting,Total (Hours),57.2813601982139,56.0787528439419,59.439398632253,0.846263090156212,1.18307642114326
Adhoc Supplier,Vehicle,WarehouseVehicle[1],RideStation,Content,NumberInStation,Average,66.5534377939581,62.9838010696039,69.7594517615844,1.62684536787497,2.27433101829329
Adhoc Supplier,Vehicle,WarehouseVehicle[1],RideStation,Content,NumberInStation,Maximum,1000,1000,1000,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],RideStation,HoldingTime,TimeInStation,Average (Hours),6.38913002821988,6.04644490268173,6.69690736911203,0.156177155315901,0.218335777756021
Adhoc Supplier,Vehicle,WarehouseVehicle[1],RideStation,HoldingTime,TimeInStation,Maximum (Hours),9.47925185655104,9.01800084590167,9.98814585410321,0.237780386947536,0.332417155468783
Adhoc Supplier,Vehicle,WarehouseVehicle[1],RideStation,HoldingTime,TimeInStation,Minimum (Hours),5.55604230125201,5.24616641523431,5.95679350198418,0.169342524477011,0.236740973505822
Adhoc Supplier,Vehicle,WarehouseVehicle[1],RideStation,Throughput,NumberEntered,Total,5000,5000,5000,0,0
Adhoc Supplier,Vehicle,WarehouseVehicle[1],RideStation,Throughput,NumberExited,Total,5000,5000,5000,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],Capacity,ScheduledUtilization,Percent,3.46866069917719,3.45054458629186,3.48025061150601,0.00560934435780888,0.00784186752912934
Adhoc Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsAllocated,Total,5000,5000,5000,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsUtilized,Average,0.0346866069917719,0.0345054458629186,0.0348025061150601,5.60934435780892E-05,7.8418675291294E-05
Adhoc Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Average (Hours),16.6495713560505,16.5626140142009,16.7052029352288,0.026924852917483,0.0376409641398214
Adhoc Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Occurrences,1,1,1,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Percent,3.46866069917719,3.45054458629186,3.48025061150601,0.00560934435780888,0.00784186752912934
Adhoc Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Total (Hours),16.6495713560505,16.5626140142009,16.7052029352288,0.026924852917483,0.0376409641398214
Adhoc Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Average (Hours),231.675214321975,231.647398532386,231.7186929929,0.0134624264587415,0.0188204820699107
Adhoc Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Occurrences,2,2,2,0,0
Adhoc Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Percent,96.5313393008228,96.519749388494,96.5494554137081,0.00560934435780935,0.00784186752913
Adhoc Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Total (Hours),463.350428643949,463.294797064771,463.437385985799,0.026924852917483,0.0376409641398214
Adhoc Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Average,86.713986590136,86.2137072140165,87.1229711558535,0.188339139587342,0.263298255372408
Adhoc Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Maximum,4999,4999,4999,0,0
Adhoc Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Adhoc Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Average (Hours),8.32454271265306,8.27651589254555,8.36380523096194,0.0180805574003923,0.0252766325157615
Adhoc Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Maximum (Hours),16.6461407430186,16.5595150315273,16.7018238971816,0.0268958439801711,0.0376004096241686
Adhoc Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Adhoc Supplier,Workstation,Warehouse,InputBuffer,Throughput,NumberEntered,Total,5000,5000,5000,0,0
Adhoc Supplier,Workstation,Warehouse,InputBuffer,Throughput,NumberExited,Total,5000,5000,5000,0,0
Adhoc Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Average,194.733987794036,185.255460410046,206.167809051773,4.19543086027183,5.86521542184731
Adhoc Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Maximum,3602,3394,3914,122.355871270651,171.053597838027
Adhoc Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Adhoc Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Average (Hours),18.6944628282275,17.7845241993644,19.7921096689702,0.402761362586096,0.563060680497342
Adhoc Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Maximum (Hours),38.1944868203703,36.3927215404424,39.8855089167458,0.784532727964669,1.0967773294932
Adhoc Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Adhoc Supplier,Workstation,Warehouse,OutputBuffer,Throughput,NumberEntered,Total,5000,5000,5000,0,0
Adhoc Supplier,Workstation,Warehouse,OutputBuffer,Throughput,NumberExited,Total,5000,5000,5000,0,0
Adhoc Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Average,0.0346866069917719,0.0345054458629186,0.0348025061150601,5.60934435780892E-05,7.8418675291294E-05
Adhoc Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Adhoc Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Adhoc Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Average (Hours),0.00332991427121011,0.00331252280284018,0.00334104058704577,5.38497058349659E-06,7.52819282796425E-06
Adhoc Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Maximum (Hours),0.00497186903470492,0.00494014662325526,0.0049863809193198,1.17963850451361E-05,1.64913549509187E-05
Adhoc Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Minimum (Hours),0.00168820670699574,0.00167167850725036,0.00170727887643807,9.26324857543647E-06,1.29500283071129E-05
Adhoc Supplier,Workstation,Warehouse,Processing,Throughput,NumberEntered,Total,5000,5000,5000,0,0
Adhoc Supplier,Workstation,Warehouse,Processing,Throughput,NumberExited,Total,5000,5000,5000,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,ScheduledUtilization,Percent,34.0754699896513,33.3022071581336,34.6351084943934,0.312688939393061,0.437139366765881
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsAllocated,Total,9828.9,9679,9999,66.3043866666452,92.6935812232972
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Average,0.340754699896513,0.333022071581336,0.346351084943934,0.00312688939393061,0.00437139366765881
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Average (Hours),0.0378430088610073,0.0342243812955029,0.0430472606869726,0.002133698818895,0.00298291251481844
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Occurrences,4345,3862,4850,235.593088559066,329.35931071636
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Percent,34.0754699896513,33.3022071581336,34.6351084943934,0.312688939393061,0.437139366765881
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Total (Hours),163.562255950326,159.850594359041,166.248520773088,1.50090690908669,2.09826896047623
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Average (Hours),0.0731888271899933,0.0647313442005382,0.0812196425645643,0.00391913418639354,0.00547895246898075
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Occurrences,4345.7,3863,4851,235.499452696519,329.228407711796
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Percent,65.9245300103487,65.3648915056066,66.6977928418664,0.312688939393058,0.437139366765876
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Total (Hours),316.437744049674,313.751479226912,320.149405640959,1.50090690908669,2.09826896047622
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Average,1015.8469384007,695.518756158216,1600.86655013825,221.719795870576,309.964437355709
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Maximum,3466.1,2123,5034,712.142558081203,995.575818866203
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Average (Hours),38.9505181207289,25.2948751603353,54.7145898305881,6.11053321452607,8.54252991866166
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Maximum (Hours),111.989082118348,85.602476924578,145.349983649907,15.0466426127688,21.0352174159578
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Throughput,NumberEntered,Total,12400,10000,14000,965.591135004873,1349.89711542111
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Throughput,NumberExited,Total,9829.3,9679,9999,66.5368580589736,93.018576400392
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,OutputBuffer,Throughput,NumberEntered,Total,9828.6,9678,9999,66.3710186379567,92.7867327680945
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,OutputBuffer,Throughput,NumberExited,Total,9828.6,9678,9999,66.3710186379567,92.7867327680945
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Average,76.2669790082791,37.9694021838101,99.6148975147779,12.8158547752838,17.9165743818932
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Maximum,802,607,1167,122.289874396861,170.961334160031
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Average (Hours),3.72605226187591,1.85291917936447,4.87959493898286,0.630398240068135,0.88129720228865
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Maximum (Hours),33.0669867356771,25.1791614945509,47.8290903421704,5.03714250677441,7.04192892142231
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Throughput,NumberEntered,Total,9829.3,9679,9999,66.5368580589736,93.018576400392
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Throughput,NumberExited,Total,9828.9,9679,9999,66.3043866666452,92.6935812232972
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,Processing,Content,NumberInStation,Average,0.340754699896513,0.333022071581336,0.346351084943934,0.00312688939393061,0.00437139366765881
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,Processing,HoldingTime,TimeInStation,Average (Hours),0.0166408686091263,0.0164394646415267,0.016799927704489,7.98158073499793E-05,0.000111582557255147
Midlevel Access to Dist Site 1,Combiner,DistributionSite1,Processing,HoldingTime,TimeInStation,Maximum (Hours),0.168067526559457,0.145536981919065,0.191648067892231,0.0130172336803355,0.0181981022389551
